Datetime,Consommation,Regions,Nature,year,month,day,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,GWETROOT,GWETTOP,PRECTOTCORR,PS,QV2M,RH2M,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,WD10M,WS10M,WS2M,insee_dep
2024-05-14,305706.0,Ile-de-France,Données consolidées,2024,5,14,7.19,27.29,0.71,0.75,14.78,99.16,9.19,86.82,14.79,16.78,11.69,5.09,197.0,3.81,2.56,11
2024-05-15,303137.0,Ile-de-France,Données consolidées,2024,5,15,19.9,27.61,0.71,0.72,0.96,99.33,8.04,79.33,14.54,19.22,9.44,9.78,205.1,3.17,2.1,11
2024-05-16,300576.0,Ile-de-France,Données consolidées,2024,5,16,20.19,27.0,0.7,0.71,1.05,99.38,7.62,79.69,13.61,18.19,8.88,9.31,235.9,3.37,2.24,11
2024-05-17,298945.0,Ile-de-France,Données consolidées,2024,5,17,21.09,27.72,0.7,0.71,0.36,99.76,7.76,75.99,14.58,18.99,8.81,10.18,252.4,1.96,1.28,11
2024-05-18,273696.0,Ile-de-France,Données consolidées,2024,5,18,19.27,27.1,0.7,0.71,2.63,99.93,8.43,74.28,16.19,20.74,11.48,9.26,8.6,1.22,0.76,11
2024-05-19,265453.0,Ile-de-France,Données consolidées,2024,5,19,17.06,26.2,0.7,0.71,2.47,99.99,8.99,85.65,14.86,18.05,11.62,6.43,12.7,2.14,1.3,11
2024-05-20,276396.0,Ile-de-France,Données consolidées,2024,5,20,17.75,26.77,0.7,0.72,4.04,99.73,8.94,84.84,14.83,19.82,9.16,10.66,70.3,2.68,1.63,11
2024-05-21,290636.0,Ile-de-France,Données consolidées,2024,5,21,16.6,26.73,0.7,0.72,2.95,99.52,8.97,82.79,15.46,19.96,11.41,8.55,236.5,2.66,1.78,11
2024-05-22,294686.0,Ile-de-France,Données consolidées,2024,5,22,17.88,27.58,0.7,0.71,1.54,99.97,8.31,79.54,15.05,19.53,10.78,8.75,248.8,4.8,3.23,11
2024-05-23,300155.0,Ile-de-France,Données consolidées,2024,5,23,16.38,27.79,0.7,0.72,4.55,100.38,8.35,83.9,14.21,18.44,10.61,7.83,248.8,2.54,1.59,11
2024-05-24,302457.0,Ile-de-France,Données consolidées,2024,5,24,17.51,27.15,0.7,0.71,1.91,100.54,8.19,80.58,14.57,18.38,9.7,8.68,341.6,1.82,1.11,11
2024-05-25,280940.0,Ile-de-France,Données consolidées,2024,5,25,21.53,28.43,0.7,0.71,0.76,100.45,8.47,78.09,15.58,20.28,9.13,11.15,139.1,1.93,1.14,11
2024-05-26,269518.0,Ile-de-France,Données consolidées,2024,5,26,19.09,28.31,0.69,0.7,0.47,100.28,8.77,78.99,15.97,20.77,11.63,9.14,225.9,5.0,3.31,11
2024-05-27,299275.0,Ile-de-France,Données consolidées,2024,5,27,16.2,29.34,0.69,0.7,1.02,100.62,7.53,79.51,13.59,17.33,9.38,7.95,254.8,3.71,2.38,11
2024-05-28,309665.0,Ile-de-France,Données consolidées,2024,5,28,12.56,28.45,0.69,0.7,2.33,100.63,8.55,88.64,13.45,17.14,8.24,8.9,217.7,5.11,3.39,11
2024-05-29,308429.0,Ile-de-France,Données consolidées,2024,5,29,8.76,28.54,0.71,0.76,18.55,99.99,9.44,91.38,14.47,16.79,12.34,4.45,228.8,6.0,4.03,11
2024-05-30,315465.0,Ile-de-France,Données consolidées,2024,5,30,13.86,28.85,0.72,0.74,5.57,99.78,8.26,86.35,13.43,16.98,10.35,6.63,301.2,4.42,2.94,11
2024-05-31,317275.0,Ile-de-France,Données consolidées,2024,5,31,12.29,28.72,0.72,0.73,4.25,100.21,8.28,85.91,13.65,17.7,10.12,7.58,324.8,5.18,3.47,11
2024-06-01,296558.0,Ile-de-France,Données consolidées,2024,6,1,6.67,27.73,0.72,0.73,3.64,100.78,8.37,88.5,13.33,15.35,11.36,3.99,352.5,5.79,3.92,11
2024-06-02,289303.0,Ile-de-France,Données consolidées,2024,6,2,8.12,27.8,0.72,0.72,0.47,101.03,8.28,83.52,14.14,19.16,9.64,9.52,4.8,5.1,3.44,11
2024-06-03,314711.0,Ile-de-France,Données consolidées,2024,6,3,24.29,29.14,0.71,0.71,0.07,100.79,7.78,74.64,15.03,21.02,7.45,13.57,11.1,2.82,1.95,11
2024-06-04,305655.0,Ile-de-France,Données consolidées,2024,6,4,21.62,28.14,0.7,0.71,0.08,100.18,9.52,77.56,17.41,22.33,12.43,9.9,238.9,3.36,2.22,11
2024-06-05,301651.0,Ile-de-France,Données consolidées,2024,6,5,17.5,29.2,0.69,0.7,0.29,100.24,8.75,79.09,15.81,20.8,11.28,9.52,275.0,3.48,2.27,11
2024-06-06,301768.0,Ile-de-France,Données consolidées,2024,6,6,25.45,29.33,0.69,0.7,0.01,100.5,7.63,72.98,15.13,20.98,9.08,11.9,335.8,2.74,1.82,11
2024-06-07,298214.0,Ile-de-France,Données consolidées,2024,6,7,30.19,30.37,0.68,0.69,0.0,100.64,7.54,70.99,15.44,20.98,7.52,13.46,350.7,2.1,1.35,11
2024-06-08,269112.0,Ile-de-France,Données consolidées,2024,6,8,23.86,29.25,0.68,0.68,0.1,100.11,8.46,77.03,15.79,20.74,8.64,12.1,1.8,2.65,1.71,11
2024-06-09,259380.0,Ile-de-France,Données consolidées,2024,6,9,27.54,30.2,0.67,0.68,0.04,99.92,7.7,73.82,15.12,20.98,8.75,12.23,8.8,3.71,2.46,11
2024-06-10,288192.0,Ile-de-France,Données consolidées,2024,6,10,17.45,29.67,0.67,0.68,2.1,99.96,7.12,76.0,13.16,17.78,8.0,9.78,295.1,4.84,3.13,11
2024-06-11,294433.0,Ile-de-France,Données consolidées,2024,6,11,20.46,29.25,0.67,0.68,0.73,100.53,6.57,75.73,12.35,16.53,6.65,9.88,348.6,2.16,1.31,11
2024-06-12,297117.0,Ile-de-France,Données consolidées,2024,6,12,21.01,29.34,0.67,0.68,0.1,100.77,6.76,72.66,13.43,18.09,5.8,12.29,25.0,1.65,1.01,11
2024-06-13,295175.0,Ile-de-France,Données consolidées,2024,6,13,22.57,28.94,0.66,0.67,0.47,100.36,7.64,70.17,15.71,20.01,11.16,8.85,211.5,3.34,2.2,11
2024-06-14,289078.0,Ile-de-France,Données consolidées,2024,6,14,18.4,29.89,0.66,0.68,2.83,99.47,9.4,79.77,16.69,21.28,12.5,8.78,221.5,6.54,4.4,11
2024-06-15,268586.0,Ile-de-France,Données consolidées,2024,6,15,18.33,30.41,0.66,0.67,1.23,99.59,7.64,75.17,14.51,18.61,10.55,8.06,226.4,7.62,5.14,11
2024-06-16,264604.0,Ile-de-France,Données consolidées,2024,6,16,11.05,29.48,0.67,0.69,6.29,99.55,9.8,86.83,15.86,20.05,11.48,8.57,213.9,5.62,3.77,11
2024-06-17,293718.0,Ile-de-France,Données consolidées,2024,6,17,19.29,28.5,0.67,0.69,3.73,99.92,11.33,85.86,18.41,21.81,14.63,7.18,211.9,3.52,2.32,11
2024-06-18,301175.0,Ile-de-France,Données consolidées,2024,6,18,16.48,27.94,0.68,0.72,10.32,99.88,12.3,90.4,18.78,23.67,14.5,9.17,186.8,3.81,2.46,11
2024-06-19,300928.0,Ile-de-France,Données consolidées,2024,6,19,10.89,27.85,0.69,0.71,5.25,100.32,10.49,82.81,17.92,22.71,13.39,9.32,40.0,5.05,3.43,11
2024-06-20,302850.0,Ile-de-France,Données consolidées,2024,6,20,11.78,27.95,0.71,0.76,18.64,100.23,11.47,86.88,18.47,22.9,14.68,8.22,4.4,4.28,2.88,11
2024-06-21,301956.0,Ile-de-France,Données consolidées,2024,6,21,14.07,27.22,0.73,0.76,14.05,100.22,10.49,87.14,17.02,21.16,14.09,7.07,274.5,3.47,2.28,11
2024-06-22,268086.0,Ile-de-France,Données consolidées,2024,6,22,16.53,29.53,0.72,0.74,4.17,100.34,9.52,82.6,16.47,20.97,12.19,8.78,268.6,4.18,2.79,11
2024-06-23,270029.0,Ile-de-France,Données consolidées,2024,6,23,27.94,30.18,0.71,0.72,0.0,100.76,8.66,70.88,17.55,22.71,10.27,12.44,11.4,1.84,1.2,11
2024-06-24,304217.0,Ile-de-France,Données consolidées,2024,6,24,28.45,29.22,0.7,0.7,0.02,100.51,10.99,75.33,20.21,25.85,12.59,13.26,43.2,3.19,1.98,11
2024-06-25,308877.0,Ile-de-France,Données consolidées,2024,6,25,27.26,28.43,0.68,0.69,0.01,100.04,12.27,76.0,21.93,27.7,15.0,12.7,52.9,3.3,2.07,11
2024-06-26,316053.0,Ile-de-France,Données consolidées,2024,6,26,25.66,27.6,0.67,0.68,0.0,99.79,12.49,68.89,23.84,29.18,16.13,13.05,15.8,1.6,0.97,11
2024-06-27,312314.0,Ile-de-France,Données consolidées,2024,6,27,24.17,28.06,0.66,0.67,0.42,99.85,13.15,73.66,23.32,28.59,16.84,11.75,264.2,3.32,2.18,11
2024-06-28,292647.0,Ile-de-France,Données consolidées,2024,6,28,27.06,30.19,0.66,0.67,0.13,100.49,9.02,72.98,17.76,22.38,13.03,9.35,333.0,2.26,1.48,11
2024-06-29,263374.0,Ile-de-France,Données consolidées,2024,6,29,14.93,24.7,0.66,0.72,24.4,99.84,11.07,85.78,17.91,24.75,14.11,10.64,24.4,4.96,3.37,11
2024-06-30,254618.0,Ile-de-France,Données consolidées,2024,6,30,16.19,27.65,0.71,0.73,6.5,100.03,10.6,81.82,18.27,23.2,13.66,9.54,281.9,3.36,2.26,11
2024-07-01,292466.0,Ile-de-France,Données consolidées,2024,7,1,18.64,28.41,0.7,0.71,0.88,100.51,9.66,80.07,17.24,20.96,12.33,8.63,323.1,3.31,2.23,11
2024-07-02,287565.0,Ile-de-France,Données consolidées,2024,7,2,12.8,28.29,0.69,0.7,1.67,100.48,9.51,83.5,16.12,19.87,12.02,7.85,299.8,3.42,2.27,11
2024-07-03,292528.0,Ile-de-France,Données consolidées,2024,7,3,14.78,28.51,0.69,0.7,0.57,100.01,8.63,77.78,15.9,20.09,10.32,9.77,256.8,4.18,2.82,11
2024-07-04,290923.0,Ile-de-France,Données consolidées,2024,7,4,24.21,30.06,0.68,0.69,0.94,100.0,9.31,76.69,17.37,21.83,12.0,9.83,272.6,5.07,3.35,11
2024-07-05,292329.0,Ile-de-France,Données consolidées,2024,7,5,22.39,29.21,0.67,0.68,0.0,99.91,9.41,75.06,17.67,22.42,11.51,10.91,214.9,3.89,2.46,11
2024-07-06,265696.0,Ile-de-France,Données consolidées,2024,7,6,19.25,30.27,0.67,0.68,0.66,99.59,8.58,75.9,16.08,19.86,11.02,8.84,260.6,5.26,3.41,11
2024-07-07,255132.0,Ile-de-France,Données consolidées,2024,7,7,22.31,29.32,0.66,0.67,0.0,100.23,7.68,72.88,15.28,20.18,9.85,10.33,237.2,3.27,2.03,11
2024-07-08,288093.0,Ile-de-France,Données consolidées,2024,7,8,20.75,28.77,0.66,0.67,0.02,100.3,9.37,71.53,18.6,23.45,11.89,11.56,163.9,2.6,1.68,11
2024-07-09,299515.0,Ile-de-France,Données consolidées,2024,7,9,18.35,27.12,0.66,0.68,3.12,100.01,13.29,85.86,20.81,27.12,15.74,11.38,195.2,3.63,2.33,11
2024-07-10,298770.0,Ile-de-France,Données consolidées,2024,7,10,19.63,28.29,0.66,0.67,0.16,100.41,11.57,81.06,19.93,24.36,15.57,8.79,243.1,4.01,2.64,11
2024-07-11,299828.0,Ile-de-France,Données consolidées,2024,7,11,18.15,28.31,0.65,0.67,4.34,100.42,11.56,81.5,19.72,23.74,15.36,8.38,31.1,2.55,1.71,11
2024-07-12,283354.0,Ile-de-France,Données consolidées,2024,7,12,9.81,27.8,0.67,0.71,10.17,100.11,9.94,81.87,17.25,20.87,13.87,7.0,345.7,3.88,2.66,11
2024-07-13,256416.0,Ile-de-France,Données consolidées,2024,7,13,20.55,28.42,0.67,0.69,1.67,100.18,9.07,75.93,17.1,20.95,12.71,8.24,263.6,1.26,0.88,11
2024-07-14,249944.0,Ile-de-France,Données consolidées,2024,7,14,16.56,28.26,0.67,0.68,0.0,100.09,9.49,73.74,18.26,22.98,11.45,11.53,192.1,2.05,1.35,11
2024-07-15,280523.0,Ile-de-France,Données consolidées,2024,7,15,16.8,26.45,0.67,0.71,11.29,99.7,11.78,82.05,19.41,24.69,13.55,11.14,187.4,4.3,2.77,11
2024-07-16,285568.0,Ile-de-France,Données consolidées,2024,7,16,17.67,28.2,0.68,0.69,0.55,100.24,10.28,78.97,18.47,22.53,14.17,8.36,240.7,5.64,3.73,11
2024-07-17,289953.0,Ile-de-France,Données consolidées,2024,7,17,25.14,27.76,0.67,0.68,0.0,100.82,10.13,73.18,19.64,25.14,12.51,12.63,8.7,1.6,0.89,11
2024-07-18,298576.0,Ile-de-France,Données consolidées,2024,7,18,25.25,26.85,0.66,0.67,0.0,100.74,11.52,72.44,21.79,27.28,15.37,11.91,104.4,2.41,1.45,11
2024-07-19,305298.0,Ile-de-France,Données consolidées,2024,7,19,25.08,26.85,0.65,0.66,0.08,100.38,13.49,71.78,24.48,30.36,17.09,13.27,209.3,2.2,1.27,11
2024-07-20,282078.0,Ile-de-France,Données consolidées,2024,7,20,22.37,26.41,0.65,0.68,20.42,99.66,14.26,81.01,23.1,28.4,17.38,11.02,264.4,2.24,1.43,11
2024-07-21,267258.0,Ile-de-France,Données consolidées,2024,7,21,13.94,26.4,0.68,0.71,4.62,99.86,12.6,83.14,20.69,25.32,15.35,9.97,298.3,3.1,2.1,11
2024-07-22,287749.0,Ile-de-France,Données consolidées,2024,7,22,21.62,27.59,0.67,0.68,0.06,100.7,10.83,78.21,19.39,24.07,14.27,9.8,250.9,3.58,2.42,11
2024-07-23,287282.0,Ile-de-France,Données consolidées,2024,7,23,15.65,27.48,0.67,0.69,2.79,100.78,11.4,81.62,19.59,24.48,14.52,9.96,268.7,5.0,3.33,11
2024-07-24,287731.0,Ile-de-France,Données consolidées,2024,7,24,21.01,26.37,0.66,0.67,0.11,100.84,10.72,78.18,19.27,23.91,12.63,11.28,47.6,1.7,1.04,11
2024-07-25,295342.0,Ile-de-France,Données consolidées,2024,7,25,22.31,26.37,0.65,0.67,1.3,100.21,11.75,78.48,20.59,25.37,15.28,10.09,199.5,2.81,1.75,11
2024-07-26,287317.0,Ile-de-France,Données consolidées,2024,7,26,11.16,26.32,0.66,0.69,6.07,99.98,13.38,88.2,20.63,24.15,18.03,6.12,259.9,2.16,1.42,11
2024-07-27,263372.0,Ile-de-France,Données consolidées,2024,7,27,6.77,25.97,0.67,0.72,12.13,100.31,12.07,89.74,18.73,22.69,14.05,8.64,319.6,2.1,1.37,11
2024-07-28,251606.0,Ile-de-France,Données consolidées,2024,7,28,25.8,27.44,0.68,0.69,0.04,101.13,9.66,76.36,18.29,24.08,11.28,12.8,71.6,3.61,2.33,11
2024-07-29,284470.0,Ile-de-France,Données consolidées,2024,7,29,25.48,25.63,0.66,0.67,0.0,100.66,12.56,78.24,21.61,28.15,13.67,14.48,97.4,3.64,2.35,11
2024-07-30,306173.0,Ile-de-France,Données consolidées,2024,7,30,23.46,24.04,0.66,0.67,0.43,100.25,16.19,81.85,25.06,30.92,18.57,12.35,124.9,1.92,1.07,11
2024-07-31,307174.0,Ile-de-France,Données consolidées,2024,7,31,18.34,23.58,0.65,0.67,2.52,99.98,16.18,77.25,26.1,30.56,21.35,9.21,198.3,1.35,0.77,11
2024-08-01,309500.0,Ile-de-France,Données consolidées,2024,8,1,19.58,23.76,0.65,0.68,5.19,99.97,15.64,81.41,24.62,29.16,20.63,8.53,264.0,2.89,1.84,11
2024-08-02,297959.0,Ile-de-France,Données consolidées,2024,8,2,19.13,24.12,0.65,0.67,1.88,100.04,13.47,82.19,22.05,26.59,16.79,9.8,303.0,3.11,2.04,11
2024-08-03,261438.0,Ile-de-France,Données consolidées,2024,8,3,17.29,25.99,0.65,0.66,0.12,100.26,11.27,81.46,19.32,23.73,13.78,9.95,265.0,2.76,1.77,11
2024-08-04,251002.0,Ile-de-France,Données consolidées,2024,8,4,19.98,24.86,0.64,0.66,0.37,100.35,10.58,75.0,19.72,24.36,16.54,7.82,290.6,2.68,1.81,11
2024-08-05,275910.0,Ile-de-France,Données consolidées,2024,8,5,25.98,26.0,0.64,0.65,0.02,100.15,10.77,67.51,21.49,27.33,14.12,13.21,196.6,1.98,1.33,11
2024-08-06,279889.0,Ile-de-France,Données consolidées,2024,8,6,24.0,25.35,0.63,0.64,0.12,99.91,11.94,74.88,21.69,27.33,15.18,12.15,249.4,2.76,1.72,11
2024-08-07,270381.0,Ile-de-France,Données consolidées,2024,8,7,18.24,24.9,0.63,0.64,0.47,100.22,10.4,73.72,19.81,23.9,15.3,8.6,302.2,2.97,2.02,11
2024-08-08,272748.0,Ile-de-France,Données consolidées,2024,8,8,24.24,25.1,0.62,0.63,0.0,100.5,10.51,70.71,20.74,25.8,15.07,10.73,229.2,2.19,1.33,11
2024-08-09,274757.0,Ile-de-France,Données consolidées,2024,8,9,17.52,24.72,0.61,0.63,0.21,100.6,12.19,78.24,21.16,26.24,15.64,10.6,253.5,3.96,2.57,11
2024-08-10,254782.0,Ile-de-France,Données consolidées,2024,8,10,23.78,24.71,0.61,0.62,0.01,100.87,12.12,74.46,22.01,28.23,15.19,13.04,41.7,1.64,0.97,11
2024-08-11,250155.0,Ile-de-France,Données consolidées,2024,8,11,22.67,24.3,0.61,0.62,0.0,100.5,13.2,75.5,23.17,28.91,17.57,11.34,83.1,4.05,2.62,11
2024-08-12,289965.0,Ile-de-France,Données consolidées,2024,8,12,23.5,23.82,0.6,0.61,0.02,99.81,15.63,73.98,26.54,32.79,19.76,13.03,197.6,3.43,2.19,11
2024-08-13,279343.0,Ile-de-France,Données consolidées,2024,8,13,15.65,22.42,0.6,0.61,0.46,99.8,13.82,82.74,22.2,26.97,17.74,9.23,262.6,2.56,1.74,11
2024-08-14,273945.0,Ile-de-France,Données consolidées,2024,8,14,14.5,23.35,0.6,0.62,2.64,100.11,13.27,82.28,21.75,25.18,18.92,6.26,305.1,1.74,1.14,11
2024-08-15,250176.0,Ile-de-France,Données consolidées,2024,8,15,22.09,24.38,0.6,0.61,0.26,100.57,11.2,74.82,20.85,26.04,15.87,10.17,260.9,3.05,1.94,11
2024-08-16,258820.0,Ile-de-France,Données consolidées,2024,8,16,15.69,23.09,0.6,0.61,0.21,100.47,12.17,81.01,20.56,26.2,14.11,12.09,236.9,3.57,2.31,11
2024-08-17,246336.0,Ile-de-France,Données consolidées,2024,8,17,6.73,22.81,0.61,0.67,16.12,100.07,12.96,91.71,19.44,21.22,17.41,3.81,247.3,2.99,2.01,11
2024-08-18,224761.0,Ile-de-France,Données consolidées,2024,8,18,12.33,17.36,0.63,0.65,0.79,100.25,9.33,78.11,17.16,22.06,12.59,9.47,323.5,4.19,2.82,11
2024-08-19,255015.0,Ile-de-France,Données consolidées,2024,8,19,18.95,20.19,0.63,0.64,0.01,100.53,9.11,76.84,17.08,22.5,11.44,11.06,182.5,1.36,0.79,11
2024-08-20,266434.0,Ile-de-France,Données consolidées,2024,8,20,17.46,21.2,0.62,0.65,5.35,100.15,10.2,79.16,18.28,25.55,11.93,13.62,241.6,4.59,3.04,11
2024-08-21,263221.0,Ile-de-France,Données consolidées,2024,8,21,20.27,23.19,0.63,0.64,0.05,100.73,8.08,73.41,16.17,21.71,10.58,11.13,260.8,2.59,1.7,11
2024-08-22,270503.0,Ile-de-France,Données consolidées,2024,8,22,21.93,22.24,0.62,0.63,0.03,100.11,8.1,67.58,17.36,24.37,9.86,14.51,206.2,3.99,2.5,11
2024-08-23,271861.0,Ile-de-France,Données consolidées,2024,8,23,12.66,21.53,0.61,0.62,0.13,99.88,11.79,79.4,20.35,26.19,13.65,12.54,218.9,5.96,3.99,11
2024-08-24,252582.0,Ile-de-France,Données consolidées,2024,8,24,19.53,21.55,0.61,0.62,1.58,99.7,11.67,77.64,20.65,30.46,13.51,16.95,217.5,6.26,4.2,11
2024-08-25,243613.0,Ile-de-France,Données consolidées,2024,8,25,20.72,22.96,0.61,0.61,0.05,100.99,7.56,69.35,16.17,21.73,10.07,11.66,251.5,2.85,1.91,11
2024-08-26,275925.0,Ile-de-France,Données consolidées,2024,8,26,21.58,21.73,0.6,0.61,0.0,100.99,7.8,63.35,17.83,23.29,11.57,11.72,231.2,1.64,1.11,11
2024-08-27,282198.0,Ile-de-France,Données consolidées,2024,8,27,21.46,22.16,0.6,0.6,0.0,100.61,9.27,71.18,18.73,26.0,11.38,14.62,105.5,3.02,1.8,11
2024-08-28,294116.0,Ile-de-France,Données consolidées,2024,8,28,21.32,21.44,0.59,0.6,0.02,100.17,12.1,75.18,21.92,29.86,13.72,16.14,197.7,3.23,1.93,11
2024-08-29,293633.0,Ile-de-France,Données consolidées,2024,8,29,15.71,19.6,0.59,0.61,2.96,100.54,12.06,84.9,19.81,25.47,15.7,9.77,345.6,2.92,1.9,11
2024-08-30,284114.0,Ile-de-France,Données consolidées,2024,8,30,9.6,18.96,0.6,0.64,6.4,100.61,12.16,90.13,18.81,23.68,16.25,7.43,25.3,4.6,3.14,11
2024-08-31,264736.0,Ile-de-France,Données consolidées,2024,8,31,14.4,18.91,0.61,0.63,1.12,100.47,13.45,91.32,20.09,24.36,15.56,8.8,57.0,3.32,2.19,11
2024-09-01,267303.0,Ile-de-France,Données consolidées,2024,9,1,17.28,19.72,0.61,0.62,0.33,100.06,13.43,82.46,21.99,26.88,18.04,8.84,191.2,3.82,2.46,11
2024-09-02,296933.0,Ile-de-France,Données consolidées,2024,9,2,16.02,20.07,0.6,0.61,0.05,100.1,11.7,80.24,20.22,25.81,15.25,10.56,230.0,3.03,1.9,11
2024-09-03,295951.0,Ile-de-France,Données consolidées,2024,9,3,8.9,20.32,0.6,0.62,2.33,100.31,11.54,86.47,18.64,21.06,16.1,4.96,245.6,2.63,1.66,11
2024-09-04,295191.0,Ile-de-France,Données consolidées,2024,9,4,13.74,20.13,0.6,0.62,1.14,100.32,10.25,81.99,17.8,22.07,14.03,8.04,346.3,2.32,1.49,11
2024-09-05,299099.0,Ile-de-France,Données consolidées,2024,9,5,5.52,19.67,0.63,0.7,21.05,99.71,10.25,90.03,15.99,19.02,12.74,6.28,302.3,3.73,2.44,11
2024-09-06,296188.0,Ile-de-France,Données consolidées,2024,9,6,16.45,20.0,0.64,0.65,0.74,99.81,9.64,81.16,16.85,22.84,10.11,12.73,130.3,2.78,1.75,11
2024-09-07,270690.0,Ile-de-France,Données consolidées,2024,9,7,7.26,18.87,0.64,0.68,11.11,99.65,11.98,88.65,18.73,24.46,13.42,11.04,157.6,3.8,2.54,11
2024-09-08,257077.0,Ile-de-France,Données consolidées,2024,9,8,14.27,19.69,0.65,0.67,4.06,99.69,9.54,82.29,16.54,21.82,11.83,9.99,214.2,6.13,4.19,11
2024-09-09,292797.0,Ile-de-France,Données consolidées,2024,9,9,6.51,18.28,0.65,0.67,2.49,99.88,10.04,86.48,16.4,20.27,12.06,8.21,284.7,6.04,4.11,11
2024-09-10,294089.0,Ile-de-France,Données consolidées,2024,9,10,12.5,18.5,0.64,0.65,0.47,100.24,8.25,81.31,14.49,19.05,9.6,9.45,244.3,5.93,4.07,11
2024-09-11,297270.0,Ile-de-France,Données consolidées,2024,9,11,11.43,19.63,0.64,0.67,3.64,99.89,7.29,75.44,13.73,17.87,8.5,9.37,284.3,4.79,3.23,11
2024-09-12,307716.0,Ile-de-France,Données consolidées,2024,9,12,15.88,19.59,0.64,0.66,1.69,100.35,6.29,77.58,11.35,15.99,6.95,9.04,314.0,3.67,2.37,11
2024-09-13,312535.0,Ile-de-France,Données consolidées,2024,9,13,15.85,19.1,0.64,0.65,0.31,101.32,6.73,81.91,11.54,17.03,5.96,11.07,354.4,3.92,2.66,11
2024-09-14,279903.0,Ile-de-France,Données consolidées,2024,9,14,15.06,18.19,0.63,0.64,0.09,101.77,6.13,76.39,11.57,17.95,6.59,11.36,40.2,2.84,1.8,11
2024-09-15,278924.0,Ile-de-France,Données consolidées,2024,9,15,18.35,18.42,0.63,0.64,0.0,101.47,6.45,74.62,12.51,19.19,5.28,13.91,42.6,2.67,1.59,11
2024-09-16,304642.0,Ile-de-France,Données consolidées,2024,9,16,13.07,17.54,0.62,0.64,0.04,101.26,8.21,82.31,14.44,20.49,8.38,12.11,16.0,4.06,2.65,11
2024-09-17,298946.0,Ile-de-France,Données consolidées,2024,9,17,12.83,17.19,0.62,0.63,0.07,101.11,8.96,82.28,15.84,21.42,10.78,10.64,33.1,6.27,4.28,11
2024-09-18,301995.0,Ile-de-France,Données consolidées,2024,9,18,13.92,16.7,0.62,0.63,0.05,100.8,9.64,79.05,17.59,23.41,12.29,11.12,56.3,6.25,4.24,11
2024-09-19,303251.0,Ile-de-France,Données consolidées,2024,9,19,16.77,16.84,0.61,0.62,0.01,100.53,9.18,77.31,17.25,23.89,11.29,12.6,70.8,5.18,3.47,11
2024-09-20,298746.0,Ile-de-France,Données consolidées,2024,9,20,13.8,16.64,0.61,0.62,1.03,100.45,9.87,83.23,16.87,22.8,10.88,11.92,111.3,3.43,2.18,11
2024-09-21,267829.0,Ile-de-France,Données consolidées,2024,9,21,12.26,16.04,0.61,0.63,3.22,100.41,10.73,82.53,18.43,23.64,13.8,9.84,145.1,3.63,2.37,11
2024-09-22,260193.0,Ile-de-France,Données consolidées,2024,9,22,6.62,16.21,0.62,0.66,8.81,99.97,11.0,91.74,16.85,19.17,14.26,4.91,171.9,4.02,2.69,11
2024-09-23,296198.0,Ile-de-France,Données consolidées,2024,9,23,9.45,15.9,0.63,0.66,3.09,99.63,9.19,86.95,15.0,19.1,12.18,6.92,213.5,4.39,2.97,11
2024-09-24,304597.0,Ile-de-France,Données consolidées,2024,9,24,6.57,15.59,0.64,0.66,4.36,99.45,9.25,88.13,14.79,18.62,12.15,6.47,230.2,5.63,3.75,11
2024-09-25,311754.0,Ile-de-France,Données consolidées,2024,9,25,5.6,15.7,0.65,0.71,25.23,99.02,9.75,89.79,15.14,18.96,11.54,7.42,196.8,6.22,4.23,11
2024-09-26,316336.0,Ile-de-France,Données consolidées,2024,9,26,5.61,16.08,0.68,0.72,5.98,98.29,10.71,85.63,17.18,21.37,11.67,9.7,225.0,9.29,6.35,11
2024-09-27,317159.0,Ile-de-France,Données consolidées,2024,9,27,10.7,15.98,0.67,0.69,2.31,99.15,7.75,84.3,12.77,16.84,9.86,6.98,239.6,7.28,4.97,11
2024-09-28,294700.0,Ile-de-France,Données consolidées,2024,9,28,12.68,16.07,0.67,0.68,0.23,101.07,5.68,74.56,10.48,15.17,5.5,9.67,336.2,2.59,1.69,11
2024-09-29,305928.0,Ile-de-France,Données consolidées,2024,9,29,6.65,15.84,0.66,0.67,0.03,100.97,5.9,81.62,9.33,13.51,4.53,8.98,144.2,4.28,2.76,11
2024-09-30,332346.0,Ile-de-France,Données consolidées,2024,9,30,6.79,15.61,0.65,0.67,1.19,99.96,9.03,85.13,14.96,18.73,11.07,7.66,225.0,8.17,5.58,11
2024-10-01,326910.0,Ile-de-France,Données consolidées,2024,10,1,11.19,15.39,0.65,0.66,0.39,99.82,7.99,85.65,13.1,17.3,9.55,7.75,248.8,4.04,2.68,11
2024-10-02,333859.0,Ile-de-France,Données consolidées,2024,10,2,4.88,13.6,0.65,0.67,1.66,99.7,8.3,88.35,13.08,17.17,9.76,7.41,314.2,4.69,3.2,11
2024-10-03,343878.0,Ile-de-France,Données consolidées,2024,10,3,5.96,14.52,0.65,0.66,0.1,100.33,6.71,83.14,11.07,15.63,6.92,8.71,32.2,5.06,3.45,11
2024-10-04,349820.0,Ile-de-France,Données consolidées,2024,10,4,13.68,14.69,0.64,0.66,0.05,100.7,6.21,82.86,10.08,16.25,5.94,10.31,48.0,3.12,1.98,11
